0
0,121563757784935
0,0542166823206488
0,0701509992594339
0,141888834310232
0,0834179233242171
0,0433116673712669
0,0948928759619991
0,102119987864598
0,0671266796243734
0,0590751363306134
0,0914035161982077
0,0957845227175164
0,0798002287870697
0,0257172985881292
0,0500578334832697
0,100518283870468
0,119820232553744
0,123664522813029
0,109887720203199
0,0380190658192014
0,0889195528300671
0,0831427195300187
0,0867022287152539
0,333250326139215
0,417380411655464
0,0447677313090581
0,137181432465009
0,0596631817747889
0,0682997102882751
0,076074296348954
0,16209328290679
0,0373397026831758
0,151046982726236
0,0848277314702711
0,0290470719293925
0,0841312753786167
0,200181577517813
0,0955849002962128
0,064819822152991
0,0651111017928098
0,0119139017712952
0,0222699248036334
0,18257373182004
0,0793820676962966
0,122078617248629
0,0889283980567866
0,202735892540547
0,293512168380442
1,0045685105924
0,939087847220341
0,65634346889081
0,199699669895415
0,161855089806848
0,147412064309078
0,149294342293393
0,131147189161436
0,163208487093475
0,077357688233085
0,0322607666415703
0,153471312010637
0,067073177911474
0,164955237351411
0,11963912623296
0,0483000495064237
0,0732589188189814
0,104071558890113
0,106598832344611
0,0468336406891387
0,0389474804823466
0,152691446629183
0,0937890461277087
0,112298384286992
0,0861907002462941
0,136618262345881
0,139872775810494
0,10703613548216
0,124299196569932
0,119624927536264
0,0374687530070033
0,115383293635242
0,0613207904404309
0,134588669424608
0,0499344588033958
0,0778191752884225
0,137935935959343
0,132652490548178
0,121976739316312
0,204617260551671
0,115572293829418
0,0694746878664872
0,059088113177365
0,138553421359199
0,0626940236154236
0,123895616116909
0,0965252756794699
0,155454285455572
0,207007759136717
0,27417086838116
0,740874930954055
0,506781766450053
0,717528439768514
0,294716091664984
0,195583092138515
0,164845422740251
0,227820979389717
0,13710990653713
0,0602258434568349
0,0484219162303566
0,306873209239108
0,0620439140999095
0,0419938024034545
0,221604494884396
0,258400220128065
0,132521779354538
0,132208847355487
0,149619290289451
0,121110074433259
0,082658980334123
0,152013536537773
0,122422501871612
0,0369950345732831
0,112938900451138
0,190142863890774
0,305868042592517
0,285212510901121
0,302615972764024
0,124725309904203
0,0893868980267015
0,0636531621194858
0,0436077596640137
0,0651442722400542
0,0277910204266549
0,0802196875521724
0,0644579107128013
0,0821590710099115
0,0954390287307894
0,0372151478242111
0,0656919607661368
0,190152552883109
0,0904928295871837
0,0427039952214328
0,0687963117383067
0,158008570787295
0,0921950541539684
0,0799276022062611
0,0905477238696777
0,110927151939366
0,0993777652669772
0,116421771118065
0,115652983898876
0,160627611052634
0,0592655276983897
0,130777815193806
0,0511911112987273
0,0628949373381994
0,100371945767183
0,105016045051646
0,114438822850842
0,144051095628973
0,0693950793592125
0,0294618017647108
0,111169647501811
0,129339821807431
0,0893074725245551
0,141323382667452
0,0933030371639711
0,0635946151876675
0,122872254539347
0,0734343712365992
0,100427987526258
0,120761232651111
0,0995004307074561
0,287607228272576
0,0551038727856366
0,834564065480015
0,116247972497253
0,152483461149354
0,121350970983059
0,0907449081442087
0,101308131285123
0,0170238880140104
0,163760792146685
0,0846029940551165
0,174117607453132
0,0541318268416877
0,0733309917591011
0,0527792412419494
0,208795084524624
0,060199523006133
0,0812511336076078
0,0702661813175018
0,122447903540921
0,128080355251776
0,202852092562699
0,0749857685381554
0,0123555425508626
0,017886315289226
0,046304819244982
0,193604606993692
0,260691155525387
0,0469007693282215
0,0222027834861409
0,12087851982351
0,0528655231802863
0,101243167394478
